# P_T,Pstar,T_e,V_vac,anom_center,anom_max,anom_min,anom_shift_length,anom_width,c0,c1,c2,c3,c4,c5,c_w,f_n,u_n
1.469675673767214796e+01
3.460120241005878938e+01
3.253026989171442285e+00
3.231768600692922888e+01
2.520120885794096566e+01
1.506006771561893487e+01
-2.522105627406591832e+00
2.866468394056201352e-01
8.787015458719711347e+00
4.739823331285226704e-01
3.208909762480075534e-01
7.427963046234729028e+00
2.848927114476778599e-01
1.835112958462169530e+01
1.712183348834128083e+01
1.0
1.147854798350114836e+00
1.394403911253132833e+02
