# anom_min,anom_max,anom_width,anom_center,anom_shift_length,c_w,u_n
6.907359453464233245e-02 -3.710701599209368928e-01 1.213222781015544260e+00 1.220229726254870167e-01 4.249934602977815598e-03 -1.811408289726289950e-02 4.256230845232987114e+00
-3.710701599209368928e-01 2.398773886521091114e+01 1.345997099332275759e+01 -5.052562379667042691e-01 7.362313688031746350e-02 -1.018563032208019137e-01 -7.870928655891286496e+01
1.213222781015544260e+00 1.345997099332275759e+01 5.450751693029069145e+01 9.475806288011213718e-01 2.878419175186823220e-01 -1.431890189216666220e+00 1.924256947225333647e+01
1.220229726254870167e-01 -5.052562379667042691e-01 9.475806288011213718e-01 1.262918264003439983e+00 5.095875122163109894e-02 -1.773564340453727753e-02 1.542009169907058741e+01
4.249934602977815598e-03 7.362313688031746350e-02 2.878419175186823220e-01 5.095875122163109894e-02 6.932344409788484402e-03 -1.556476225233903096e-02 2.559505622671272573e-01
-1.811408289726289950e-02 -1.018563032208019137e-01 -1.431890189216666220e+00 -1.773564340453727753e-02 -1.556476225233903096e-02 9.809062240195194626e-02 -1.426071309011346822e+00
4.256230845232987114e+00 -7.870928655891286496e+01 1.924256947225333647e+01 1.542009169907058741e+01 2.559505622671272573e-01 -1.426071309011346822e+00 6.667960005177357061e+02
