# anom_min,anom_max,anom_width,anom_center,anom_shift_length,c_w,u_n
-2.039491239928567179e+00
4.560090665273990318e+00
1.308468034575651728e+01
2.593418946751356913e+01
3.934531591145237206e-01
1.091791984209057736e-01
1.400037816419510079e+02
