,Angle (degrees),Electron Temperature (eV)
0,-3.0346856740292587,1.1213749948199414
1,-1.587031895349,1.1286132637133426
2,-0.1393781166687411,1.1300609174920229
3,1.3082756620115177,1.1300609174920229
4,2.7559294406917765,1.1293370906026825
5,4.203583219372039,1.1213749948199414
6,5.651236998052294,1.1155843797052205
7,7.098890776732556,1.1155843797052205
8,8.546544555412812,1.1112414183691792
9,9.994198334093074,1.1068984570331386
10,11.44185211277333,1.1083461108118189
11,12.889505891453592,1.1083461108118189
12,14.337159670133849,1.1083461108118189
13,15.78481344881411,1.1083461108118189
14,17.232467227494364,1.1047269763651182
15,18.680121006174627,1.1011078419184177
16,20.12777478485488,1.0996601881397374
17,21.575428563535144,1.1054508032544583
18,23.0230823422154,1.1083461108118189
19,24.470736120895666,1.1054508032544583
20,25.918389899575924,1.1011078419184177
21,27.36604367825618,1.103279322586438
22,28.81369745693644,1.1083461108118189
23,30.261351235616697,1.1083461108118189
24,31.70900501429696,1.1003840150290771
25,33.15665879297721,1.093869573025016
26,34.60431257165747,1.0953172268036964
27,36.051966350337736,1.1011078419184177
28,37.499620129017984,1.1011078419184177
29,38.947273907698246,1.1011078419184177
30,40.39492768637851,1.1011078419184177
31,41.84258146505877,1.093869573025016
32,43.29023524373902,1.093869573025016
33,44.73788902241928,1.0953172268036964
34,46.18554280109954,1.1011078419184177
35,47.633196579779806,1.1054508032544583
36,49.08085035846007,1.1083461108118189
37,50.52850413714032,1.1083461108118189
38,51.97615791582058,1.1061746301437985
39,53.42381169450084,1.1097937645904992
40,54.871465473181104,1.1170320334839003
41,56.31911925186135,1.1228226485986217
42,57.766773030541614,1.1271656099346623
43,59.21442680922188,1.1351277057174036
44,60.66208058790214,1.137299186385424
45,62.10973436658239,1.137299186385424
46,63.55738814526265,1.1430898015001452
47,65.00504192394291,1.1445374552788254
48,66.45269570262317,1.1423659746108048
49,67.90034948130342,1.137299186385424
50,69.34800325998368,1.137299186385424
51,70.79565703866395,1.131508571270703
52,72.24331081734421,1.1184796872625806
53,73.69096459602447,1.1155843797052205
54,75.13861837470472,1.1155843797052205
55,76.58627215338498,1.1134128990371996
56,78.03392593206524,1.1083461108118189
57,79.4815797107455,1.1083461108118189
58,80.92923348942576,1.1011078419184177
59,82.37688726810602,1.0895266116889752
60,83.82454104678628,1.0866313041316151
61,85.27219482546654,1.0866313041316151
62,86.71984860414679,1.0866313041316151
63,88.16750238282705,1.0837359965742546
64,89.61515616150731,1.0736024201234926
65,91.06280994018758,1.0721547663448123
66,92.51046371886784,1.0721547663448123
67,93.95811749754807,1.0721547663448123
68,95.40577127622836,1.0620211898940508
69,96.8534250549086,1.0518876134432888
70,98.30107883358887,1.0432016907712072
71,99.45920185653308,1.0432016907712072
