,Angle (degrees),Electron Temperature (eV)
0,-3.0346856740292587,2.1412470819001834
1,-1.587031895349,2.1564474465763266
2,-0.1393781166687411,2.1694763305844487
3,1.3082756620115177,2.182505214592571
4,2.7559294406917765,2.194086444822013
5,4.203583219372039,2.2056676750514552
6,5.651236998052294,2.196981752379374
7,7.098890776732556,2.1687525036951087
8,8.546544555412812,2.153552139018966
9,9.994198334093074,2.1383517743428238
10,11.44185211277333,2.1122940063265787
11,12.889505891453592,2.093474507203735
12,14.337159670133849,2.0862362383103337
13,15.78481344881411,2.076826488748912
14,17.232467227494364,2.060902297183429
15,18.680121006174627,2.055835508958048
16,20.12777478485488,2.047873413175308
17,21.575428563535144,2.037739836724545
18,23.0230823422154,2.026158606495103
19,24.470736120895666,2.017472683823021
20,25.918389899575924,2.0131297224869806
21,27.36604367825618,2.0073391073722595
22,28.81369745693644,2.0001008384788586
23,30.261351235616697,1.9928625695854567
24,31.70900501429696,1.9914149158067769
25,33.15665879297721,1.984176646913376
26,34.60431257165747,1.9820051662453555
27,36.051966350337736,1.9769383780199743
28,37.499620129017984,1.9769383780199743
29,38.947273907698246,1.9870719544707365
30,40.39492768637851,1.997205530921498
31,41.84258146505877,2.0044437998148994
32,43.29023524373902,2.00589145359358
33,44.73788902241928,2.00516762670424
34,46.18554280109954,2.0167488569336816
35,47.633196579779806,2.031949221609824
36,49.08085035846007,2.044978105617947
37,50.52850413714032,2.0551116820687083
38,51.97615791582058,2.0623499509621097
39,53.42381169450084,2.06379760474079
40,54.871465473181104,2.0623499509621097
41,56.31911925186135,2.047873413175308
42,57.766773030541614,2.0348445291671844
43,59.21442680922188,2.026158606495103
44,60.66208058790214,2.00661528048292
45,67.1765225919633,1.8611260757255537
46,68.47941099277553,1.824934731258547
47,69.92706477145579,1.7938101750169215
48,71.37471855013605,1.772819195226058
49,72.82237232881631,1.7568950036605748
50,74.27002610749656,1.7395231583164117
51,75.71767988617682,1.725046620529609
52,77.16533366485709,1.7105700827428063
53,78.61298744353735,1.7091224289641265
54,80.0606412222176,1.7033318138494054
55,81.36352962302983,1.6910267567306232
56,83.53501029105023,1.6837884878372218
57,84.98266406973049,1.684512314726562
58,85.99602171480667,1.6747406517204702
59,87.58844087135495,1.6548354122636166
60,91.93140220739572,1.6302252980260523
61,92.9447598524719,1.6168345005732598
62,97.14295581064466,1.5520519939773183
63,98.59060958932491,1.5296133604077742
64,99.6039672344011,1.5136891688422915
65,63.67231638418079,1.9350282485875707
66,94.63276836158192,1.6016949152542372
67,89.88700564971751,1.652542372881356
